Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1238"	"VEZF1"	"994.0"	"ARCHS4 Coexpression,805;Enrichr Queries,1192;GTEx Coexpression,985"	"FOXG1"
"gene_set_query"	"1239"	"HSF5"	"994.0"	"ARCHS4 Coexpression,987;Enrichr Queries,440;GTEx Coexpression,1555"	"DPP4,CXCL10,RSAD2,TNFAIP3,ICAM1"
"gene_set_query"	"1240"	"ZNF410"	"996.0"	"ARCHS4 Coexpression,154;Enrichr Queries,1324;GTEx Coexpression,1510"	"CXCL8,SERPINB2,TNFAIP6"
"gene_set_query"	"1241"	"ZNF234"	"996.7"	"ARCHS4 Coexpression,1237;Enrichr Queries,631;GTEx Coexpression,1122"	"CXCL10,GBP2,IFIT2,BIRC3"
"gene_set_query"	"1242"	"DMTF1"	"997.3"	"ARCHS4 Coexpression,854;Enrichr Queries,587;GTEx Coexpression,1551"	"CXCL10,TNC,TNFAIP3,ICAM1"
"gene_set_query"	"1243"	"PRMT3"	"998.0"	"ARCHS4 Coexpression,590;Enrichr Queries,1142;GTEx Coexpression,1262"	"PSAT1"
"gene_set_query"	"1244"	"ZNF71"	"999.0"	"ARCHS4 Coexpression,773;Enrichr Queries,970;GTEx Coexpression,1254"	"CXCL10,PCDHB2,ICAM1"
"gene_set_query"	"1245"	"ZNF235"	"999.0"	"ARCHS4 Coexpression,1616;Enrichr Queries,487;GTEx Coexpression,894"	"DPP4,CXCL10,TNFAIP3,IFIT2,BIRC3"
"gene_set_query"	"1246"	"ZNF518B"	"1000.0"	"ARCHS4 Coexpression,547;Enrichr Queries,949;GTEx Coexpression,1504"	"PARM1,FOXG1,TNC"
"gene_set_query"	"1247"	"ZNF10"	"1000.0"	"ARCHS4 Coexpression,579;Enrichr Queries,896;GTEx Coexpression,1526"	"CXCL10,BEX1,BIRC3"
"gene_set_query"	"1248"	"ZNF397"	"1002.0"	"ARCHS4 Coexpression,621;GTEx Coexpression,1382"	"SLITRK5"
"gene_set_query"	"1249"	"ZNF662"	"1002.0"	"ARCHS4 Coexpression,1518;Enrichr Queries,679;GTEx Coexpression,808"	"CXCL10,ANGPT1,PLXDC2"
"gene_set_query"	"1250"	"CBLL2"	"1002.0"	"ARCHS4 Coexpression,779;Enrichr Queries,626;GTEx Coexpression,1601"	"CXCL10,CXCL8,VCAM1,SRPX2,TNFAIP3"
"gene_set_query"	"1251"	"ZNF516"	"1002.0"	"ARCHS4 Coexpression,570;Enrichr Queries,1213;GTEx Coexpression,1224"	"VNN2"
"gene_set_query"	"1252"	"ZNF207"	"1004.0"	"ARCHS4 Coexpression,1454;Enrichr Queries,1191;ReMap ChIP-seq,159;GTEx Coexpression,1210"	"C3,ICAM1"
"gene_set_query"	"1253"	"ZNF485"	"1004.0"	"ARCHS4 Coexpression,1444;Enrichr Queries,304;GTEx Coexpression,1264"	"CXCL10,CXCL8,TNFAIP3,STEAP1,CLDN1,BIRC3"
"gene_set_query"	"1254"	"ZNF610"	"1005.0"	"ARCHS4 Coexpression,1415;Enrichr Queries,656;GTEx Coexpression,943"	"CXCL10,CXCL8,BEX1,GBP2"
"gene_set_query"	"1255"	"MYNN"	"1005.0"	"ARCHS4 Coexpression,1548;Enrichr Queries,1147;ReMap ChIP-seq,238;GTEx Coexpression,1086"	"TNFAIP3,ICAM1"
"gene_set_query"	"1256"	"ZNF552"	"1005.0"	"ARCHS4 Coexpression,1617;Enrichr Queries,969;GTEx Coexpression,430"	"RAB27B,EVI2B,TLR2,BIRC3"
"gene_set_query"	"1257"	"ZNF724"	"1006.0"	"ARCHS4 Coexpression,1035;GTEx Coexpression,976"	""
"gene_set_query"	"1258"	"ZNF20"	"1006.0"	"ARCHS4 Coexpression,871;Enrichr Queries,796;GTEx Coexpression,1352"	"GBP2,ICAM1,BIRC3"
"gene_set_query"	"1259"	"CREBZF"	"1007.0"	"ARCHS4 Coexpression,905;Enrichr Queries,1185;GTEx Coexpression,930"	""
"gene_set_query"	"1260"	"GTF3A"	"1007.0"	"ARCHS4 Coexpression,665;Enrichr Queries,1269;GTEx Coexpression,1088"	"CYTIP"
"gene_set_query"	"1261"	"ZNF653"	"1008.0"	"ARCHS4 Coexpression,1334;Enrichr Queries,1340;GTEx Coexpression,351"	"KCND2,NPTX1"
"gene_set_query"	"1262"	"ZNF383"	"1009.0"	"ARCHS4 Coexpression,1228;Enrichr Queries,482;GTEx Coexpression,1316"	"CXCL10,TNFAIP3,CLDN1,IFIT2,BIRC3"
"gene_set_query"	"1263"	"FOXR1"	"1010.0"	"ARCHS4 Coexpression,1363;Enrichr Queries,675;GTEx Coexpression,992"	"CXCL8,TNC,ICAM1"
"gene_set_query"	"1264"	"ZNF347"	"1011.0"	"ARCHS4 Coexpression,1407;Enrichr Queries,816;GTEx Coexpression,809"	"C3,CXCL10,TNFAIP3"
"gene_set_query"	"1265"	"NKX63"	"1012.0"	"ARCHS4 Coexpression,1622;GTEx Coexpression,401"	"KCND2,NPTX1"
"gene_set_query"	"1266"	"ZNF14"	"1014.0"	"ARCHS4 Coexpression,1220;Enrichr Queries,381;GTEx Coexpression,1440"	"CXCL10,CXCL8,TNFAIP3,IFIT2,BIRC3"
"gene_set_query"	"1267"	"ZNF543"	"1015.0"	"ARCHS4 Coexpression,1627;Enrichr Queries,597;GTEx Coexpression,820"	"CXCL10,CXCL8,TNFAIP3,BIRC3"
"gene_set_query"	"1268"	"ZNF213"	"1015.0"	"ARCHS4 Coexpression,834;Enrichr Queries,1252;GTEx Coexpression,958"	""
"gene_set_query"	"1269"	"ZBTB40"	"1015.0"	"ARCHS4 Coexpression,980;Enrichr Queries,1071;GTEx Coexpression,993"	"TNC"
"gene_set_query"	"1270"	"NR6A1"	"1017.0"	"ARCHS4 Coexpression,496;Enrichr Queries,1357;GTEx Coexpression,1199"	"PSAT1,CD24"
"gene_set_query"	"1271"	"ZNF665"	"1017.0"	"ARCHS4 Coexpression,1373;Enrichr Queries,245;GTEx Coexpression,1434"	"C3,CXCL10,RSAD2,CCL5,GBP2,ICAM1,IFIT2"
"gene_set_query"	"1272"	"ZNF805"	"1020.0"	"ARCHS4 Coexpression,983;Enrichr Queries,1060;GTEx Coexpression,1016"	"CXCL10"
"gene_set_query"	"1273"	"ZNF84"	"1020.0"	"ARCHS4 Coexpression,333;Enrichr Queries,1390;GTEx Coexpression,1338"	"PCDHB2,FOXG1"
"gene_set_query"	"1274"	"E4F1"	"1021.0"	"Literature ChIP-seq,163;ARCHS4 Coexpression,1159;Enrichr Queries,1186;GTEx Coexpression,1575"	""
"gene_set_query"	"1275"	"ZNF850"	"1023.0"	"ARCHS4 Coexpression,1199;GTEx Coexpression,846"	""
"gene_set_query"	"1276"	"KDM2A"	"1023.0"	"ARCHS4 Coexpression,1246;GTEx Coexpression,799"	""
"gene_set_query"	"1277"	"ZNF721"	"1023.0"	"ARCHS4 Coexpression,1547;Enrichr Queries,1362;GTEx Coexpression,159"	"KCND2,NPTX1,JAKMIP2"
"gene_set_query"	"1278"	"THAP7"	"1023.0"	"ARCHS4 Coexpression,921;Enrichr Queries,1232;GTEx Coexpression,916"	""
"gene_set_query"	"1279"	"LMX1A"	"1023.0"	"ARCHS4 Coexpression,1071;Enrichr Queries,720;GTEx Coexpression,1279"	"CXCL10,FOXG1,DNER"
"gene_set_query"	"1280"	"ZNF514"	"1024.0"	"ARCHS4 Coexpression,979;Enrichr Queries,865;GTEx Coexpression,1227"	"CXCL10,BIRC3"
"gene_set_query"	"1281"	"ZNF585A"	"1025.0"	"ARCHS4 Coexpression,1248;Enrichr Queries,882;GTEx Coexpression,944"	"CPM,ANGPT1"
"gene_set_query"	"1282"	"CPXCR1"	"1026.0"	"ARCHS4 Coexpression,701;Enrichr Queries,815;GTEx Coexpression,1561"	"CXCL10,CXCL8,SRPX2,HAPLN1"
"gene_set_query"	"1283"	"ZNF784"	"1026.0"	"ARCHS4 Coexpression,1355;Enrichr Queries,836;GTEx Coexpression,888"	"CXCL10,IFIT2"
"gene_set_query"	"1284"	"ZNF345"	"1028.0"	"ARCHS4 Coexpression,1279;Enrichr Queries,460;GTEx Coexpression,1344"	"CXCL10,CXCL8,GBP2,IFIT2,BIRC3"
"gene_set_query"	"1285"	"ZNF136"	"1028.0"	"ARCHS4 Coexpression,938;Enrichr Queries,700;GTEx Coexpression,1447"	"TNFAIP3,ICAM1,BIRC3"
"gene_set_query"	"1286"	"CGGBP1"	"1030.0"	"ARCHS4 Coexpression,497;GTEx Coexpression,1563"	"ANGPT1,RAB27B"
"gene_set_query"	"1287"	"NKX62"	"1031.0"	"ARCHS4 Coexpression,1590;GTEx Coexpression,471"	"DNER"
"gene_set_query"	"1288"	"NFAT5"	"1031.0"	"ARCHS4 Coexpression,827;Enrichr Queries,1073;GTEx Coexpression,1193"	"TNFAIP3"
"gene_set_query"	"1289"	"ZNF677"	"1031.0"	"ARCHS4 Coexpression,842;Enrichr Queries,802;GTEx Coexpression,1450"	"PPP1R14A,CXCL10,PLXDC2"
"gene_set_query"	"1290"	"ZNF501"	"1032.0"	"ARCHS4 Coexpression,1532;Enrichr Queries,360;GTEx Coexpression,1205"	"CXCL10,CXCL8,PSAT1,TNFAIP3,GBP2,CLDN1"
"gene_set_query"	"1291"	"POGK"	"1033.0"	"ARCHS4 Coexpression,1319;Enrichr Queries,1304;GTEx Coexpression,477"	"JAKMIP2"
"gene_set_query"	"1292"	"MTERF2"	"1035.0"	"ARCHS4 Coexpression,569;GTEx Coexpression,1500"	"BEX1"
"gene_set_query"	"1293"	"FOXN3"	"1035.0"	"ARCHS4 Coexpression,725;Enrichr Queries,1238;GTEx Coexpression,1142"	"PLXDC2"
"gene_set_query"	"1294"	"ZNF41"	"1035.0"	"ARCHS4 Coexpression,942;Enrichr Queries,788;GTEx Coexpression,1376"	"CXCL10,RAB27B,BIRC3"
"gene_set_query"	"1295"	"TIGD5"	"1036.0"	"ARCHS4 Coexpression,578;Enrichr Queries,1248;GTEx Coexpression,1281"	"NPTX1"
"gene_set_query"	"1296"	"ZNF701"	"1036.0"	"ARCHS4 Coexpression,1625;Enrichr Queries,963;GTEx Coexpression,520"	"TNFAIP3,EVI2B,BIRC3"
"gene_set_query"	"1297"	"POU5F1B"	"1037.0"	"ARCHS4 Coexpression,884;GTEx Coexpression,1190"	""
"gene_set_query"	"1298"	"ZNF24"	"1038.0"	"ARCHS4 Coexpression,1384;Enrichr Queries,1242;ReMap ChIP-seq,74;GTEx Coexpression,1451"	"PPP1R14A,EHF,CSF2,ICAM1"
"gene_set_query"	"1299"	"ZNF674"	"1038.0"	"ARCHS4 Coexpression,1483;Enrichr Queries,671;GTEx Coexpression,960"	"CXCL8,PSAT1,BIRC3"
"gene_set_query"	"1300"	"NKX28"	"1039.0"	"ARCHS4 Coexpression,1076;GTEx Coexpression,1002"	""
"gene_set_query"	"1301"	"ZSCAN5C"	"1039.0"	"ARCHS4 Coexpression,1098;Enrichr Queries,1214;GTEx Coexpression,806"	""
"gene_set_query"	"1302"	"DNMT1"	"1040.0"	"ARCHS4 Coexpression,972;GTEx Coexpression,1107"	""
"gene_set_query"	"1303"	"HOXA11"	"1040.0"	"ARCHS4 Coexpression,1078;Enrichr Queries,465;GTEx Coexpression,1576"	"DPP4,CXCL10,TNC,TNFAIP3,ICAM1"
"gene_set_query"	"1304"	"ZNF585B"	"1042.0"	"ARCHS4 Coexpression,1093;Enrichr Queries,763;GTEx Coexpression,1271"	"C3,CXCL10,CXCL8"
"gene_set_query"	"1305"	"PA2G4"	"1043.0"	"ARCHS4 Coexpression,1152;GTEx Coexpression,933"	""
"gene_set_query"	"1306"	"ZNF599"	"1045.0"	"ARCHS4 Coexpression,1004;Enrichr Queries,637;GTEx Coexpression,1494"	"CXCL10,PSAT1,DNER,TNC"
"gene_set_query"	"1307"	"ZNF598"	"1046.0"	"ARCHS4 Coexpression,1029;Enrichr Queries,1288;GTEx Coexpression,822"	""
"gene_set_query"	"1308"	"ZNF680"	"1047.0"	"ARCHS4 Coexpression,1524;Enrichr Queries,1097;GTEx Coexpression,519"	"RANBP3L,BIRC3"
"gene_set_query"	"1309"	"ZNF713"	"1047.0"	"ARCHS4 Coexpression,1499;Enrichr Queries,609;GTEx Coexpression,1032"	"CPM,CXCL10,CXCL8,IFIT2"
"gene_set_query"	"1310"	"FOXI3"	"1047.0"	"ARCHS4 Coexpression,1449;GTEx Coexpression,645"	"CLDN1"
"gene_set_query"	"1311"	"ZNF783"	"1047.0"	"ARCHS4 Coexpression,1131;Enrichr Queries,911;GTEx Coexpression,1100"	"TNFAIP3,ICAM1"
"gene_set_query"	"1312"	"ZNF623"	"1049.0"	"ARCHS4 Coexpression,1009;Enrichr Queries,649;GTEx Coexpression,1490"	"C3,CXCL10,PSAT1,IFIT2"
"gene_set_query"	"1313"	"ZNF782"	"1050.0"	"ARCHS4 Coexpression,1225;Enrichr Queries,565;GTEx Coexpression,1361"	"CXCL10,CXCL8,TNFAIP3,RAB27B"
"gene_set_query"	"1314"	"ZNF696"	"1051.0"	"ARCHS4 Coexpression,778;Enrichr Queries,1201;GTEx Coexpression,1174"	"PCDHB2"
"gene_set_query"	"1315"	"MBD1"	"1052.0"	"ARCHS4 Coexpression,1262;Enrichr Queries,1088;GTEx Coexpression,805"	"CXCL10"
"gene_set_query"	"1316"	"ZNF639"	"1052.0"	"ARCHS4 Coexpression,1302;Enrichr Queries,1102;ReMap ChIP-seq,231;GTEx Coexpression,1574"	"CSF2,PSAT1"
"gene_set_query"	"1317"	"PREB"	"1053.0"	"ARCHS4 Coexpression,855;Enrichr Queries,1205;GTEx Coexpression,1098"	""
"gene_set_query"	"1318"	"ZNF621"	"1053.0"	"ARCHS4 Coexpression,1438;Enrichr Queries,1156;GTEx Coexpression,565"	"NID2,BIRC3"
"gene_set_query"	"1319"	"MLXIP"	"1054.0"	"ARCHS4 Coexpression,1215;Enrichr Queries,1130;GTEx Coexpression,816"	"TNFAIP3"
"gene_set_query"	"1320"	"REPIN1"	"1054.0"	"ARCHS4 Coexpression,1278;Enrichr Queries,1383;GTEx Coexpression,501"	"PLXDC2"
"gene_set_query"	"1321"	"GTF2IRD2B"	"1054.0"	"ARCHS4 Coexpression,1410;Enrichr Queries,439;GTEx Coexpression,1313"	"C3,CXCL10,GBP2,PLXDC2,ICAM1"
"gene_set_query"	"1322"	"ZNF780A"	"1054.0"	"ARCHS4 Coexpression,1259;Enrichr Queries,1392;GTEx Coexpression,511"	"EVI2B"
"gene_set_query"	"1323"	"ZNF7"	"1055.0"	"ARCHS4 Coexpression,1186;Enrichr Queries,1074;GTEx Coexpression,904"	"TNFAIP3"
"gene_set_query"	"1324"	"NKRF"	"1055.0"	"ARCHS4 Coexpression,1107;Enrichr Queries,1338;GTEx Coexpression,720"	"BEX1"
"gene_set_query"	"1325"	"ZNF250"	"1055.0"	"ARCHS4 Coexpression,644;Enrichr Queries,1072;GTEx Coexpression,1449"	"FOXG1,IFIT2"
"gene_set_query"	"1326"	"ZNF570"	"1056.0"	"ARCHS4 Coexpression,1533;Enrichr Queries,592;GTEx Coexpression,1042"	"CXCL10,CXCL8,DNER,TNFAIP3"
"gene_set_query"	"1327"	"LIN54"	"1057.0"	"ARCHS4 Coexpression,1536;GTEx Coexpression,577"	"CYTIP"
"gene_set_query"	"1328"	"POU2AF1"	"1057.0"	"ARCHS4 Coexpression,1395;GTEx Coexpression,719"	"BIRC3"
"gene_set_query"	"1329"	"ZNF473"	"1057.0"	"ARCHS4 Coexpression,1080;Enrichr Queries,861;GTEx Coexpression,1231"	"PSAT1,TNFAIP3"
"gene_set_query"	"1330"	"ZNF43"	"1058.0"	"ARCHS4 Coexpression,1490;Enrichr Queries,386;GTEx Coexpression,1299"	"C3,CXCL10,TNC,RAB27B,GBP2"
"gene_set_query"	"1331"	"ZNF154"	"1059.0"	"ARCHS4 Coexpression,1347;Enrichr Queries,275;GTEx Coexpression,1554"	"C3,CPM,CXCL10,PARM1,VCAM1,TNFAIP3,SVEP1"
"gene_set_query"	"1332"	"ZBTB17"	"1060.0"	"ARCHS4 Coexpression,492;Enrichr Queries,1208;GTEx Coexpression,1479"	"IL1B,ICAM1"
"gene_set_query"	"1333"	"ZNF414"	"1063.0"	"ARCHS4 Coexpression,393;Enrichr Queries,1342;GTEx Coexpression,1454"	"SLITRK5,BMPR1B"
"gene_set_query"	"1334"	"ZNF611"	"1064.0"	"ARCHS4 Coexpression,1293;Enrichr Queries,1115;GTEx Coexpression,783"	"EVI2B,BIRC3"
"gene_set_query"	"1335"	"ZNF573"	"1065.0"	"ARCHS4 Coexpression,1591;Enrichr Queries,394;GTEx Coexpression,1209"	"C3,CXCL10,CXCL8,TNFAIP3,BIRC3"
"gene_set_query"	"1336"	"TGIF2LY"	"1065.0"	"ARCHS4 Coexpression,1429;Enrichr Queries,281;GTEx Coexpression,1484"	"CXCL10,CXCL8,MMP1,FOXG1,IFIT2,BIRC3"
"gene_set_query"	"1337"	"ZNF212"	"1065.0"	"ARCHS4 Coexpression,1104;Enrichr Queries,1171;GTEx Coexpression,920"	"CXCL10"
"gene_set_query"	"1338"	"ZNF679"	"1065.0"	"ARCHS4 Coexpression,1285;Enrichr Queries,399;GTEx Coexpression,1512"	"C3,CXCL10,CXCL8,PLXDC2,BIRC3"
"gene_set_query"	"1339"	"ZNF32"	"1066.0"	"ARCHS4 Coexpression,776;Enrichr Queries,874;GTEx Coexpression,1548"	"CXCL10,BEX1,PSAT1"
"gene_set_query"	"1340"	"GPBP1"	"1067.0"	"ARCHS4 Coexpression,1300;GTEx Coexpression,833"	""
"gene_set_query"	"1341"	"ZBTB39"	"1067.0"	"ARCHS4 Coexpression,892;Enrichr Queries,1274;GTEx Coexpression,1035"	""
"gene_set_query"	"1342"	"ZSCAN21"	"1067.0"	"ARCHS4 Coexpression,1273;Enrichr Queries,1091;GTEx Coexpression,838"	"TNFAIP3"
"gene_set_query"	"1343"	"ZFP2"	"1069.0"	"ARCHS4 Coexpression,1343;Enrichr Queries,563;GTEx Coexpression,1300"	"CXCL10,GBP2,NID2,IFIT2"
"gene_set_query"	"1344"	"ZNF90"	"1071.0"	"ARCHS4 Coexpression,819;Enrichr Queries,1016;GTEx Coexpression,1379"	"CXCL10"
"gene_set_query"	"1345"	"ZNF776"	"1074.0"	"ARCHS4 Coexpression,811;Enrichr Queries,1309;GTEx Coexpression,1101"	""
"gene_set_query"	"1346"	"ZNF69"	"1074.0"	"ARCHS4 Coexpression,1561;Enrichr Queries,374;GTEx Coexpression,1286"	"CXCL10,TNC,GBP2,CD24,BIRC3"
"gene_set_query"	"1347"	"ZNF33A"	"1076.0"	"ARCHS4 Coexpression,279;Enrichr Queries,1353;GTEx Coexpression,1595"	"BEX1,CD24"
"gene_set_query"	"1348"	"ZNF829"	"1077.0"	"ARCHS4 Coexpression,1178;Enrichr Queries,598;GTEx Coexpression,1456"	"CPM,PSAT1,PLXDC2,JAKMIP2"
"gene_set_query"	"1349"	"ZNF646"	"1078.0"	"ARCHS4 Coexpression,968;Enrichr Queries,1302;GTEx Coexpression,964"	""
"gene_set_query"	"1350"	"SKOR2"	"1079.0"	"ARCHS4 Coexpression,1452;GTEx Coexpression,705"	"NPTX1"
"gene_set_query"	"1351"	"ZNF561"	"1079.0"	"ARCHS4 Coexpression,1332;Enrichr Queries,1395;GTEx Coexpression,510"	"EHF"
"gene_set_query"	"1352"	"ZNF439"	"1081.0"	"ARCHS4 Coexpression,1310;Enrichr Queries,398;GTEx Coexpression,1534"	"DPP4,CXCL10,CXCL8,GBP2,IFIT2"
"gene_set_query"	"1353"	"ZNF99"	"1081.0"	"ARCHS4 Coexpression,1555;Enrichr Queries,814;GTEx Coexpression,873"	"ACAN,CXCL10,SVEP1"
"gene_set_query"	"1354"	"JRKL"	"1081.0"	"ARCHS4 Coexpression,1012;Enrichr Queries,650;GTEx Coexpression,1581"	"DPP4,CXCL8,TNC,TNFAIP3"
"gene_set_query"	"1355"	"ZNF684"	"1082.0"	"ARCHS4 Coexpression,1265;Enrichr Queries,622;GTEx Coexpression,1358"	"CXCL10,CXCL8,GBP2,BIRC3"
"gene_set_query"	"1356"	"ZBTB45"	"1084.0"	"ARCHS4 Coexpression,977;Enrichr Queries,1083;GTEx Coexpression,1191"	"IFIT2"
"gene_set_query"	"1357"	"TFDP2"	"1084.0"	"ARCHS4 Coexpression,616;Enrichr Queries,1065;GTEx Coexpression,1570"	"PSAT1,SQOR"
"gene_set_query"	"1358"	"ZBED4"	"1084.0"	"ARCHS4 Coexpression,1161;Enrichr Queries,1178;GTEx Coexpression,914"	""
"gene_set_query"	"1359"	"HSFX2"	"1085.0"	"ARCHS4 Coexpression,1085"	""
"gene_set_query"	"1360"	"DPF3"	"1085.0"	"ARCHS4 Coexpression,955;Enrichr Queries,899;GTEx Coexpression,1401"	"CXCL10,TNC"
"gene_set_query"	"1361"	"ZNF563"	"1085.0"	"ARCHS4 Coexpression,1064;Enrichr Queries,590;GTEx Coexpression,1602"	"CPM,CXCL10,SERTAD4,IFIT2"
"gene_set_query"	"1362"	"ZNF699"	"1086.0"	"ARCHS4 Coexpression,1001;Enrichr Queries,726;GTEx Coexpression,1531"	"CXCL8,GBP2,BIRC3"
"gene_set_query"	"1363"	"ZFAT"	"1086.0"	"ARCHS4 Coexpression,714;Enrichr Queries,1293;GTEx Coexpression,1251"	"SVEP1"
"gene_set_query"	"1364"	"ZNF395"	"1086.0"	"ARCHS4 Coexpression,1284;Enrichr Queries,473;GTEx Coexpression,1502"	"TNFAIP3,STC1,GBP2,ICAM1,BIRC3"
"gene_set_query"	"1365"	"ARID2"	"1087.0"	"ARCHS4 Coexpression,1469;Enrichr Queries,1270;ReMap ChIP-seq,186;GTEx Coexpression,1421"	"C3,CRLF1"
"gene_set_query"	"1366"	"GPBP1L1"	"1087.0"	"ARCHS4 Coexpression,1111;GTEx Coexpression,1063"	""
"gene_set_query"	"1367"	"FOXJ3"	"1089.0"	"ARCHS4 Coexpression,1036;Enrichr Queries,1244;GTEx Coexpression,987"	""
"gene_set_query"	"1368"	"ZNF487"	"1089.0"	"ARCHS4 Coexpression,1432;Enrichr Queries,253;GTEx Coexpression,1582"	"CPM,CXCL10,CXCL8,RAB27B,GBP2,ICAM1,BIRC3"
"gene_set_query"	"1369"	"ZNF160"	"1089.0"	"ARCHS4 Coexpression,875;Enrichr Queries,1023;GTEx Coexpression,1370"	"BIRC3"
"gene_set_query"	"1370"	"ZNF284"	"1090.0"	"ARCHS4 Coexpression,1498;Enrichr Queries,753;GTEx Coexpression,1019"	"C3,CXCL10,IFIT2"
"gene_set_query"	"1371"	"MBNL2"	"1090.0"	"ARCHS4 Coexpression,435;Enrichr Queries,1365;GTEx Coexpression,1471"	"RGS4,ABCA8"
"gene_set_query"	"1372"	"BAZ2A"	"1092.0"	"ARCHS4 Coexpression,846;Enrichr Queries,1189;GTEx Coexpression,1242"	""
"gene_set_query"	"1373"	"ZNF740"	"1093.0"	"ARCHS4 Coexpression,1398;Enrichr Queries,1226;ReMap ChIP-seq,227;GTEx Coexpression,1520"	"PPP1R14A"
"gene_set_query"	"1374"	"NFX1"	"1094.0"	"ARCHS4 Coexpression,1221;Enrichr Queries,1200;GTEx Coexpression,861"	""
"gene_set_query"	"1375"	"ZKSCAN7"	"1095.0"	"ARCHS4 Coexpression,946;GTEx Coexpression,1243"	""
"gene_set_query"	"1376"	"BPTF"	"1095.0"	"ARCHS4 Coexpression,1026;GTEx Coexpression,1163"	""
"gene_set_query"	"1377"	"ZNF219"	"1095.0"	"ARCHS4 Coexpression,830;Enrichr Queries,1321;GTEx Coexpression,1134"	""
"gene_set_query"	"1378"	"FOXO6"	"1096.0"	"ARCHS4 Coexpression,1117;Enrichr Queries,943;GTEx Coexpression,1228"	"NGFR,NPTX1"
"gene_set_query"	"1379"	"RHOXF2"	"1097.0"	"ARCHS4 Coexpression,1135;Enrichr Queries,742;GTEx Coexpression,1413"	"CXCL10,CCL5,TNFAIP3"
"gene_set_query"	"1380"	"ZBTB38"	"1097.0"	"ARCHS4 Coexpression,815;Enrichr Queries,1051;GTEx Coexpression,1424"	"TNFAIP3"
"gene_set_query"	"1381"	"ZNF524"	"1097.0"	"ARCHS4 Coexpression,582;Enrichr Queries,1403;GTEx Coexpression,1307"	"EVI2B"
"gene_set_query"	"1382"	"PRDM15"	"1098.0"	"ARCHS4 Coexpression,1295;Enrichr Queries,1184;GTEx Coexpression,815"	""
"gene_set_query"	"1383"	"ZBED9"	"1099.0"	"ARCHS4 Coexpression,1082;GTEx Coexpression,1116"	""
"gene_set_query"	"1384"	"ZSCAN30"	"1105.0"	"ARCHS4 Coexpression,1389;GTEx Coexpression,821"	""
"gene_set_query"	"1385"	"SAFB"	"1106.0"	"ARCHS4 Coexpression,807;GTEx Coexpression,1405"	""
"gene_set_query"	"1386"	"FIGLA"	"1107.0"	"ARCHS4 Coexpression,1303;Enrichr Queries,664;GTEx Coexpression,1353"	"CXCL10,WIF1,FOXG1"
"gene_set_query"	"1387"	"HMGA1"	"1107.0"	"ARCHS4 Coexpression,1120;Enrichr Queries,1077;GTEx Coexpression,1124"	"PSAT1"
"gene_set_query"	"1388"	"ELF2"	"1107.0"	"ARCHS4 Coexpression,1436;Enrichr Queries,1258;GTEx Coexpression,627"	"PSAT1"
"gene_set_query"	"1389"	"HIC2"	"1108.0"	"ARCHS4 Coexpression,1105;Enrichr Queries,1092;GTEx Coexpression,1127"	"TNFAIP3"
"gene_set_query"	"1390"	"ZNF706"	"1109.0"	"ARCHS4 Coexpression,1358;Enrichr Queries,1240;GTEx Coexpression,729"	"CLDN1"
"gene_set_query"	"1391"	"ZNF324"	"1110.0"	"ARCHS4 Coexpression,1324;Enrichr Queries,979;GTEx Coexpression,1027"	"CXCL10,TNFAIP3"
"gene_set_query"	"1392"	"ZNF236"	"1114.0"	"ARCHS4 Coexpression,889;Enrichr Queries,1273;GTEx Coexpression,1179"	""
"gene_set_query"	"1393"	"ZBTB4"	"1114.0"	"ARCHS4 Coexpression,1550;Enrichr Queries,919;GTEx Coexpression,872"	"TNFAIP3,GBP2"
"gene_set_query"	"1394"	"ONECUT3"	"1119.0"	"ARCHS4 Coexpression,1455;Enrichr Queries,876;GTEx Coexpression,1025"	"NGFR,NPTX1"
"gene_set_query"	"1395"	"ZKSCAN8"	"1120.0"	"ARCHS4 Coexpression,1140;GTEx Coexpression,1099"	""
"gene_set_query"	"1396"	"ZNF705D"	"1122.0"	"ARCHS4 Coexpression,1333;Enrichr Queries,613;GTEx Coexpression,1419"	"CXCL10,CXCL8,RSAD2,MMP1"
"gene_set_query"	"1397"	"ZNF644"	"1122.0"	"ARCHS4 Coexpression,1576;Enrichr Queries,1387;ReMap ChIP-seq,87;GTEx Coexpression,1438"	"CSF2,RSAD2,IL1B,TNFAIP3"
"gene_set_query"	"1398"	"ZNF285"	"1123.0"	"ARCHS4 Coexpression,1585;GTEx Coexpression,660"	"KCND2"
"gene_set_query"	"1399"	"HOMEZ"	"1123.0"	"ARCHS4 Coexpression,1110;Enrichr Queries,794;GTEx Coexpression,1464"	"CPM,TNFAIP3,IFIT2"
"gene_set_query"	"1400"	"ZNF282"	"1124.0"	"ARCHS4 Coexpression,957;Enrichr Queries,1268;GTEx Coexpression,1147"	""
"gene_set_query"	"1401"	"ZNF845"	"1125.0"	"ARCHS4 Coexpression,1604;Enrichr Queries,698;GTEx Coexpression,1072"	"CXCL10,IFIT2,BIRC3"
"gene_set_query"	"1402"	"SLC2A4RG"	"1125.0"	"ARCHS4 Coexpression,1238;Enrichr Queries,845;GTEx Coexpression,1291"	"TNC,ICAM1"
